dataset,competence,distance,mean,median,std,cv,duration
wine_quality_white,knn,Braycurtis,0.346100094386246,0.340911104237616,0.0353404181343071,10.211039727388,2456.25559091568
wine_quality_white,cluster,Braycurtis,0.348768098661756,0.344015608901534,0.0368340981023473,10.5612004778195,4808.5876057148
wine_quality_white,output_profiles,Braycurtis,0.350539006745477,0.348222187507669,0.0359987732894908,10.2695484943931,2772.13727402687
wine_quality_white,knn,Canberra,0.34654026270326,0.343996004675524,0.0357677790047914,10.3213920153974,6634.60891604424
wine_quality_white,cluster,Canberra,0.347704671073496,0.344833722345808,0.036483907756473,10.4927862038302,4852.34283423424
wine_quality_white,output_profiles,Canberra,0.350206297559533,0.353199025919054,0.0346223142101201,9.88626259761493,3523.79224848747
wine_quality_white,knn,Chebyshev,0.349658944106881,0.353218198090437,0.0344379001756401,9.84899736044314,1649.31853437424
wine_quality_white,cluster,Chebyshev,0.350714522800394,0.34722876426126,0.0354830518806521,10.1173602955835,4804.86834764481
wine_quality_white,output_profiles,Chebyshev,0.359262086404613,0.354333465334863,0.0386722315614272,10.7643508805639,2746.29782938957
wine_quality_white,knn,Cityblock,0.345187497919673,0.340993249278031,0.034527576824299,10.0025571703451,1669.69264888763
wine_quality_white,cluster,Cityblock,0.349191954669067,0.350672042882118,0.036375702323066,10.4171077932021,4796.47564339638
wine_quality_white,output_profiles,Cityblock,0.348884359685057,0.339583856497881,0.0374244893899638,10.7269037292894,2616.55301332474
wine_quality_white,knn,Cosine,0.348373589460469,0.338242006289557,0.0343027592185871,9.8465441285926,7134.25079369545
wine_quality_white,cluster,Cosine,0.34690078793946,0.347092209553692,0.0344104998315729,9.91940665109649,4848.642193079
wine_quality_white,output_profiles,Cosine,0.352589891358656,0.351780502755236,0.0351968040095233,9.98236332695113,3772.20458269119
wine_quality_white,knn,Euclidean,0.346761423367574,0.347690680271589,0.0346383954279429,9.98911444403247,2206.67058038712
wine_quality_white,cluster,Euclidean,0.348901494892757,0.350665900673698,0.0347845324550539,9.96972869541464,4778.01923656464
wine_quality_white,output_profiles,Euclidean,0.350017120677122,0.353054275811583,0.0369058373479114,10.5440091834695,2741.55330896378
wine_quality_white,knn,Minkowski,0.348555717779774,0.346050651189776,0.0356022348800143,10.2142162827777,2177.7911670208
wine_quality_white,cluster,Minkowski,0.351829017000373,0.352442382678903,0.0353553112873974,10.0490037998656,4773.67297744751
wine_quality_white,output_profiles,Minkowski,0.34909140110771,0.346913052557805,0.0356425364093797,10.2100871852705,2730.45482349396
wine_quality_white,knn,Sqeuclidean,0.348283920117698,0.349746037814746,0.0367653836832065,10.5561530577645,1894.22332072258
wine_quality_white,cluster,Sqeuclidean,0.349241207205299,0.345451803635768,0.0333327943892639,9.54434748865973,4778.42259335518
wine_quality_white,output_profiles,Sqeuclidean,0.348449907818509,0.346247190727019,0.0358958464678579,10.3015801302936,2684.96448850632
