,mean,median,std,duration
mean,1.0,0.73130878081596,0.8776726315345134,0.015527140410215452
median,0.73130878081596,1.0,0.35083870701240594,-0.47488752877315815
std,0.8776726315345134,0.35083870701240594,1.0,0.29600752968534955
duration,0.015527140410215452,-0.47488752877315815,0.29600752968534955,1.0
